x,t,T
0.6960000000000001,3295.0,9.635436857685825
0.116,875.0,6.57813259078435
0.07200000000000001,3224.0,18.38474657822078
0.808,2820.0,7.277094502363641
0.097,3103.0,17.419071748635734
0.529,2289.0,8.008676107090139
0.598,617.0,1.5214343889613668
0.8180000000000001,1617.0,3.9407250338126762
0.775,862.0,1.9622993060969276
0.934,1453.0,3.158490776548958
0.163,127.0,0.7777862988346376
0.07100000000000001,3113.0,17.96398395147569
0.9480000000000001,2734.0,5.999238896414136
0.707,1732.0,4.780698902486216
0.272,2862.0,13.426766712910565
0.18,1826.0,10.447776280032128
0.038,972.0,8.554040544968588
0.676,692.0,1.6226453305387596
0.084,2453.0,14.966170350597988
0.446,1281.0,4.77724709308677
0.452,1252.0,4.608063329053852
0.07200000000000001,3019.0,17.566644636586496
0.21,175.0,0.8570306441894806
0.135,1293.0,8.567026709414227
0.545,1459.0,4.777979679499613
0.212,274.0,1.5127144923460756
0.221,2389.0,12.292176688676475
0.027,681.0,6.9820243041096255
0.585,1270.0,3.8368916220990794
0.362,87.0,0.18343588354066592
0.677,2005.0,5.833953017706833
0.529,1014.0,3.15860645701592
0.17200000000000001,1301.0,8.014731067156609
0.337,443.0,1.6867059150316104
0.755,2812.0,7.69305767693327
0.048,2272.0,14.872327559139276
0.354,99.0,0.21375696206822306
0.18,3333.0,16.789250068808784
0.926,3010.0,6.792203026003171
0.777,5.0,0.010285888713007174
0.045,1045.0,8.83643393048025
0.9550000000000001,1226.0,2.5999045851601856
0.841,3255.0,8.119332462903223
0.839,2571.0,6.384896292440548
0.293,2554.0,11.87958819432082
0.866,1699.0,3.975900499050535
0.29,720.0,3.4703024881005495
0.501,1431.0,4.97528192230367
0.846,3200.0,7.935422686733658
0.897,3007.0,7.023292634118937
0.844,529.0,1.1057538650329328
0.122,3026.0,16.638765285732127
0.684,3000.0,8.883109664202909
0.028,1668.0,12.449300195766002
0.968,1017.0,2.1254931820344964
0.406,238.0,0.5941277095180071
0.754,2310.0,6.256093619561309
0.223,1187.0,6.689635281559257
0.784,1925.0,4.959861142664899
0.094,2954.0,16.87674513283304
0.437,2306.0,9.031685441754185
0.091,3542.0,19.242827539219892
0.219,3133.0,15.343804183785513
0.623,1405.0,4.124801114430079
0.6930000000000001,739.0,1.7332795933034086
0.274,3222.0,14.78454146434858
0.295,645.0,3.0268426991020485
0.9520000000000001,2308.0,5.023695088081882
0.038,3063.0,18.42346065354659
0.8200000000000001,2801.0,7.130367237511887
0.864,1168.0,2.6244400209976404
0.164,1317.0,8.221562777255137
0.812,3489.0,8.993786457110543
0.11900000000000001,2208.0,13.236274317724389
0.654,261.0,0.542047338965164
0.34700000000000003,322.0,1.063195774574709
0.84,3420.0,8.543238308231134
0.163,1451.0,8.915194195991424
0.209,1752.0,9.647818326534328
0.014,3531.0,20.75255966943949
0.482,3391.0,12.406941257521314
0.739,2931.0,8.170911295990791
0.543,1904.0,6.468790155950149
0.17200000000000001,3054.0,15.843866030736146
0.467,1130.0,3.9879115933200815
0.851,2052.0,4.95799415859443
0.839,1023.0,2.2968889923382068
0.495,1892.0,6.837112743997954
0.09,1376.0,9.78163369283429
0.47100000000000003,345.0,0.8597446991339666
0.449,3325.0,12.613385774823975
0.163,1719.0,10.221056923951103
0.659,2420.0,7.305848624095875
0.40700000000000003,2302.0,9.362429259081388
0.492,2658.0,9.729561610523719
0.07200000000000001,1722.0,11.848705370383742
0.937,3499.0,7.798604537009675
0.309,2767.0,12.495643937529307
0.5630000000000001,2661.0,8.984323224165914
0.029,2430.0,15.95300215310775
0.834,3004.0,7.543041628279441
0.07200000000000001,3393.0,19.04457231691526
0.281,532.0,2.529517378446605
0.279,511.0,2.428849931576094
0.966,534.0,1.1012618555251867
0.992,3173.0,6.595426820865927
0.202,1936.0,10.603388493242194
0.55,2839.0,9.727144842889732
0.099,1580.0,10.6508106414483
0.789,3505.0,9.267326878515687
0.232,2031.0,10.567464658712238
0.20600000000000002,986.0,5.863005593459265
0.224,837.0,4.8157826047217664
0.852,2302.0,5.601387122709862
0.427,1723.0,6.8018788557193055
0.07,1581.0,11.193785155557952
0.525,423.0,1.0312716161334976
0.7010000000000001,428.0,0.9109763514526223
0.8320000000000001,2217.0,5.498983636928865
0.893,797.0,1.6944864904122285
0.47700000000000004,1306.0,4.645773643522662
0.656,2052.0,6.130816770117594
0.254,61.0,0.14096340059414178
0.7020000000000001,1010.0,2.522426018639855
0.156,3279.0,17.01157139504678
0.7010000000000001,2340.0,6.7251796853794055
0.611,1438.0,4.304439005098513
0.861,2088.0,4.998518389070545
0.973,1424.0,2.995009090508848
0.502,2153.0,7.766788400032503
0.738,1860.0,5.012402617526883
0.86,566.0,1.1844363581731965
0.654,1127.0,3.0395765145934264
0.674,1313.0,3.579223391044756
0.451,2180.0,8.38920170105074
0.35100000000000003,2011.0,8.851072922554462
0.9430000000000001,2770.0,6.116294125193983
0.336,1856.0,8.373500237907802
0.876,825.0,1.7707512074274374
0.07100000000000001,629.0,5.811994192652151
0.605,3500.0,11.249921542890167
0.46,2699.0,10.246091938330979
0.617,1559.0,4.698580617495546
0.88,3017.0,7.188295885447288
0.661,2849.0,8.641455295486713
0.619,2013.0,6.266274085030916
0.706,2814.0,8.123121802463576
0.79,1862.0,4.74940252450771
0.49,925.0,3.006395172958165
0.393,212.0,0.5230982355137125
0.425,2444.0,9.702517449281629
0.213,1668.0,9.19333129004258
0.772,2116.0,5.576753802692802
0.784,1982.0,5.122983098815684
0.919,2163.0,4.8750099737119355
0.496,3529.0,12.686586565884378
0.439,1695.0,6.569797595437401
0.651,2395.0,7.290861101268233
0.533,2519.0,8.794508013785036
0.5640000000000001,978.0,2.8634499276475855
0.79,1309.0,3.1731958769517794
0.402,522.0,1.7406065772482127
0.604,1689.0,5.238353332264925
0.87,1520.0,3.5040759424984973
0.167,3040.0,15.876745793946144
0.737,2456.0,6.8067928013647245
0.277,1868.0,9.192918947463392
0.8200000000000001,429.0,0.8906254415839249
0.518,3339.0,11.777744931230716
0.967,1718.0,3.6511073429379084
0.40800000000000003,2442.0,9.89832751900011
0.186,3186.0,16.116092806867837
0.673,3397.0,10.176402805243036
0.41000000000000003,2550.0,10.290473134599605
0.74,122.0,0.250954770964952
0.364,3324.0,13.791426047024915
0.8250000000000001,30.0,0.06171364260758545
0.343,2208.0,9.77390700436485
0.309,2539.0,11.58802056844385
0.72,1759.0,4.7972747032810075
0.17,866.0,5.695728408388011
0.864,2004.0,4.767519407632731
0.629,1464.0,4.299630524059051
0.355,860.0,3.612091868903822
0.291,2493.0,11.660459916693423
0.662,1413.0,3.962935944060934
0.329,2946.0,12.897033747587624
0.888,2600.0,6.113141481173368
0.867,2671.0,6.43814915032709
0.059000000000000004,1110.0,8.93277581241717
0.036000000000000004,165.0,2.6598286351325893
0.719,1604.0,4.318174504401234
0.9530000000000001,509.0,1.0500990798583967
0.883,321.0,0.6608299023509203
0.088,3600.0,19.520796699940274
0.336,3477.0,14.760010556457216
0.28600000000000003,2869.0,13.239231398248492
0.355,439.0,1.576892852809707
0.841,1951.0,4.743083893656009
0.5760000000000001,1690.0,5.429846897577403
0.7010000000000001,3117.0,9.065340668429132
0.547,3314.0,11.343462189466496
0.085,2651.0,15.794288607255968
0.01,2886.0,18.27961878203166
0.858,271.0,0.5576555794749127
0.338,2493.0,10.99931734369068
0.005,2062.0,14.798073257816409
0.516,126.0,0.26004477611699217
0.064,591.0,5.681118969845407
0.64,1577.0,4.6306765189221215
0.854,455.0,0.9433608076778431
0.887,2104.0,4.901815636204801
0.156,3347.0,17.27391347452462
0.934,487.0,1.0052975244624958
0.874,72.0,0.14810632472793853
0.133,2957.0,16.15766529963339
0.268,1038.0,5.3592955975845955
0.139,1591.0,10.00360994828212
0.022,289.0,4.143633493966055
0.404,2900.0,11.685557038514554
0.992,3298.0,6.855496590562792
0.266,1995.0,9.909159125274249
0.717,2246.0,6.32056829355485
0.169,3283.0,16.792891625351857
0.52,3573.0,12.520973189265971
0.594,909.0,2.503782366545805
0.629,49.0,0.10079103954337994
0.097,1760.0,11.56512901601179
0.908,2130.0,4.8549353076981125
0.584,1381.0,4.248170961746381
0.14400000000000002,1185.0,7.851302304377689
0.764,2580.0,6.9618684192535145
0.807,846.0,1.88274246374542
0.802,2951.0,7.676777821133012
0.741,741.0,1.6780639661370715
0.897,2268.0,5.248412222761043
0.764,1204.0,2.943472431907474
0.153,1211.0,7.8448588909777115
0.061,1263.0,9.72747704157918
0.871,1861.0,4.369394338837679
0.909,169.0,0.34762221294736334
0.14,3559.0,18.374505986961474
0.969,745.0,1.5439166619773919
0.465,467.0,1.3003207856644496
0.046,216.0,3.014945654162774
0.844,1720.0,4.117032047307362
0.281,3329.0,15.074686756375119
0.383,3499.0,14.138804840522887
0.899,970.0,2.0918554035875125
0.28,2823.0,13.14988693604379
0.63,251.0,0.5223511448232343
0.12,2623.0,15.018141897556017
0.048,1517.0,11.297212032100242
0.14100000000000001,1476.0,9.400553381914467
0.561,2715.0,9.189127648761437
0.86,1656.0,3.8875788004471787
0.721,1982.0,5.483426418870327
0.493,1036.0,3.4385082268397613
0.68,594.0,1.3442346300770873
0.135,2754.0,15.291281930280919
0.551,282.0,0.6113557152502034
0.552,1298.0,4.122272412587305
0.31,578.0,2.551646255490437
0.317,1346.0,6.301969651855292
0.059000000000000004,2357.0,15.031522459825009
0.716,646.0,1.4496184301110924
0.744,2293.0,6.274765035573599
0.653,1354.0,3.8054000591835035
0.655,520.0,1.1673927330532772
0.51,3081.0,11.005736754285028
0.8290000000000001,2768.0,6.972865602107138
0.9430000000000001,1979.0,4.3303336116013025
0.234,974.0,5.435418673082505
0.497,3379.0,12.174269269348523
0.032,1925.0,13.604181311878671
0.314,1927.0,8.959038837186867
0.393,239.0,0.6150998314084865
0.675,2057.0,6.015659943405854
0.686,2412.0,7.063917214930977
0.558,1267.0,3.970819882685487
0.418,3216.0,12.645877142297424
0.44,2510.0,9.777714120897313
0.427,1841.0,7.2879075768454475
0.233,2119.0,10.940433003925085
0.9510000000000001,2211.0,4.8128287112987165
0.064,2020.0,13.413362207153508
0.396,2902.0,11.798756086747488
0.9520000000000001,1644.0,3.539053392402089
0.008,2352.0,16.04381244130398
0.9440000000000001,3120.0,6.890510468507667
0.71,295.0,0.6112499919641826
0.406,2961.0,11.884223910600404
0.045,3075.0,18.32984013927519
0.424,2581.0,10.237262991547965
0.006,3182.0,19.56041609883735
0.5640000000000001,761.0,2.081689776980349
0.529,659.0,1.8239078441370313
0.074,3185.0,18.191364938797115
0.092,1753.0,11.62357947767296
0.445,2591.0,10.023462206049306
0.51,3554.0,12.587493161172116
0.641,1564.0,4.580581548888205
0.59,421.0,0.9534577791057425
0.863,2216.0,5.31520458962847
0.784,1535.0,3.8384786054822566
0.219,1838.0,9.89356669540486
0.323,438.0,1.738407792637649
0.28700000000000003,1233.0,6.108866148817204
0.319,3372.0,14.639011541871527
0.638,1304.0,3.702366364098491
0.524,2405.0,8.477751776788606
0.157,943.0,6.324212729311492
0.719,552.0,1.2045989777120212
0.47000000000000003,3112.0,11.601467099480836
0.993,853.0,1.7587916294491988
0.099,1306.0,9.254997675028067
0.28300000000000003,1981.0,9.609328322221199
0.661,2087.0,6.210619193277918
0.96,3191.0,6.909679997288806
0.756,2611.0,7.1122282965478245
0.846,0.0,0.0
0.674,940.0,2.3746676359156758
0.553,1104.0,3.382812785574383
0.321,1321.0,6.139812151489458
0.378,3159.0,12.99192242815663
0.667,1239.0,3.362911681348489
0.652,405.0,0.8739976435677573
0.297,1810.0,8.666419619069087
0.785,368.0,0.7624696033821843
0.10200000000000001,168.0,1.7118018380917022
0.913,453.0,0.9351254977055425
0.838,3553.0,8.89550786214558
0.628,48.0,0.09872894550301202
0.47500000000000003,2185.0,8.157222481290601
0.625,1192.0,3.3722608818409707
0.911,2624.0,6.01023093866967
0.73,2253.0,6.251701033501408
0.807,1836.0,4.594051067471629
0.0,2585.0,17.218790050004046
0.017,2925.0,18.29380261080013
0.28600000000000003,2404.0,11.366971496881462
0.10300000000000001,859.0,6.700229806098164
0.085,1223.0,9.066725707107487
0.456,2862.0,10.886918717585617
0.262,1610.0,8.222317875793644
0.027,244.0,3.6320278711534035
0.041,3271.0,19.189950229592448
0.403,1597.0,6.510182715041184
0.249,1150.0,6.160340324464499
0.024,3571.0,20.697355401085446
0.915,3567.0,8.1656317201334
0.724,407.0,0.8563208212808884
0.218,1751.0,9.50703556009574
0.502,643.0,1.8494494140198734
0.26,88.0,0.2299005286056839
0.199,3402.0,16.71784634736583
0.026000000000000002,2352.0,15.671701137776036
0.458,2612.0,9.949275820217046
0.796,3287.0,8.623525998462837
0.464,784.0,2.5635884348726825
0.232,35.0,0.0745722640856577
0.375,3279.0,13.4701444118354
0.804,1015.0,2.3303071407884905
0.165,906.0,5.9961055846819145
0.908,486.0,1.0049846565847194
0.791,2472.0,6.459472214289917
0.9500000000000001,369.0,0.7594653346050463
0.069,2185.0,14.06982556443979
0.726,420.0,0.8854846114725883
0.562,2243.0,7.5367699560315105
0.613,1631.0,4.976206195545971
0.835,1129.0,2.5779476813849613
0.988,3242.0,6.774166045816089
0.875,638.0,1.3411300704324487
0.6,2500.0,8.08078204766091
0.17200000000000001,1820.0,10.549744577552488
0.753,829.0,1.9018924758285407
0.217,1543.0,8.538802482584806
0.491,1099.0,3.7057048188734347
0.837,2171.0,5.347627840258447
0.45,856.0,2.9400294687963267
0.863,2548.0,6.15776767575167
0.611,3276.0,10.485822706403365
0.044,1503.0,11.305127097096907
0.11,3302.0,17.955025028883984
0.635,2694.0,8.395628427955172
0.75,1241.0,3.0910659968865493
0.743,2470.0,6.803092015931112
0.882,2740.0,6.497941677220013
0.234,1487.0,8.025699345798989
0.26,685.0,3.5701712804757486
0.786,1060.0,2.484884691708124
0.371,614.0,2.321139570268309
0.496,1607.0,5.712816331009038
0.299,3212.0,14.35438522830945
0.228,1994.0,10.463269330703818
0.891,1312.0,2.9276297468219266
0.278,3285.0,14.95800987640362
0.986,1209.0,2.5101802563953957
0.454,999.0,3.5226723871493077
0.777,1161.0,2.7873418928768428
0.308,3467.0,15.156351650007295
0.231,1447.0,7.874353130906341
0.28200000000000003,2409.0,11.445916349744314
0.385,2318.0,9.691232005003858
0.361,2537.0,10.865779565062166
0.145,1687.0,10.368091981481134
0.372,1469.0,6.267984645106951
0.092,2107.0,13.278640032487493
0.877,2000.0,4.693133492584589
0.48,3446.0,12.618362818189775
0.126,1366.0,9.096077746383028
0.8140000000000001,633.0,1.3522969776161982
0.992,406.0,0.8352514695265136
0.747,385.0,0.8031632586085554
0.836,1000.0,2.2422981694754442
0.002,1111.0,10.077278277767673
0.149,1216.0,7.935002356882087
0.441,776.0,2.6493819084509203
0.255,239.0,1.022665880339195
0.907,1805.0,4.0785806382451435
0.551,989.0,2.9601890615304067
0.5710000000000001,3471.0,11.561489943212262
0.6950000000000001,3531.0,10.327513932395485
0.875,1305.0,2.9465534417356825
0.8290000000000001,3412.0,8.62964709451996
0.519,525.0,1.3777067764236617
0.8130000000000001,1666.0,4.095534974198823
0.088,2820.0,16.442761949513702
0.612,88.0,0.18101688309297181
0.157,344.0,2.5324337020152825
0.41600000000000004,2434.0,9.77097724258065
0.41200000000000003,2354.0,9.507462983026256
0.715,2403.0,6.813229454207521
0.153,1224.0,7.91324564701729
0.624,1971.0,6.0857631182404015
0.122,785.0,5.944360387470984
0.007,3031.0,18.93451162348479
0.395,2881.0,11.733865904283801
0.45,1864.0,7.150701697707271
0.616,3518.0,11.177116445791373
0.77,3428.0,9.25477341996744
0.297,1146.0,5.56889453801252
0.755,3028.0,8.30115804131403
0.879,7.0,0.01439508953325402
0.191,3333.0,16.595309020747976
0.28400000000000003,2899.0,13.387136133877885
0.895,1717.0,3.911266253447203
0.68,3089.0,9.189032361398558
0.937,2211.0,4.889118214343832
0.53,3216.0,11.223014986489565
0.511,160.0,0.3332554377592476
0.93,195.0,0.40110676970965037
0.233,3434.0,16.254656182288482
0.599,2876.0,9.336335517727157
0.851,799.0,1.7270043423984476
0.06,1411.0,10.523044262307915
0.5670000000000001,1627.0,5.260360407594541
0.394,1071.0,4.276549394333405
0.847,388.0,0.8014122432806846
0.857,2461.0,5.977700535219488
0.599,3331.0,10.792885579253602
0.9540000000000001,817.0,1.7046552607361078
0.657,1120.0,3.005896322497506
0.455,1034.0,3.664489655573328
0.418,757.0,2.6962034605336394
0.771,867.0,1.9810340705868914
0.761,3340.0,9.106191196626447
0.37,216.0,0.5670508055229424
0.868,3332.0,8.060123997446027
0.17,1769.0,10.343122762512012
0.147,2226.0,12.818294931183177
0.725,469.0,0.9996728370207362
0.656,2210.0,6.649627067143009
0.17200000000000001,2745.0,14.596588126580755
0.339,1109.0,4.948793704890885
0.17,3458.0,17.443965238422923
0.916,2087.0,4.711251767199406
0.184,284.0,1.8163817612403674
0.253,2853.0,13.688823023223325
0.8170000000000001,1438.0,3.452281732122821
0.706,1457.0,3.9124402785922836
0.048,3169.0,18.645120144022982
0.417,2348.0,9.425032616331979
0.425,255.0,0.6269569875425046
0.672,501.0,1.1047418684645005
0.418,3422.0,13.371473132166052
0.192,3318.0,16.52042216678114
0.35000000000000003,1540.0,6.819629684254308
0.433,151.0,0.3240874206609417
0.015,1066.0,9.554884040589162
0.325,2061.0,9.391553655064069
0.936,1032.0,2.1938226907532274
0.063,2488.0,15.524574039980873
0.609,2713.0,8.703637959708457
0.0,1827.0,13.793537641867227
0.33,2704.0,11.946344853196827
0.454,210.0,0.4687944862036124
0.603,2278.0,7.301440440626627
0.004,3029.0,18.98967651412925
0.39,3185.0,12.91863671535118
0.796,1671.0,4.179299413294295
0.68,1089.0,2.8303791995695193
0.154,1592.0,9.757455054828084
0.612,1313.0,3.8558222596879728
0.317,3197.0,14.022695991926454
0.276,1684.0,8.375733401097653
0.453,975.0,3.4272416860362087
0.158,77.0,0.39910319303648545
0.51,2665.0,9.555721202326977
0.20700000000000002,944.0,5.62136327072139
0.11,1616.0,10.630706517210925
0.157,2456.0,13.64505293148996
0.872,1079.0,2.388845033982783
0.7030000000000001,2139.0,6.086236592532358
0.849,2408.0,5.894218500716297
0.921,2984.0,6.773245668909372
0.06,891.0,7.655903578616489
0.48,3083.0,11.375995747014082
0.017,825.0,8.09592759571653
0.35100000000000003,2238.0,9.7944309665615
0.522,1385.0,4.645994914722117
0.646,1679.0,4.944896923907061
0.257,2755.0,13.234845708784237
0.666,631.0,1.4618903414782543
0.48,2134.0,7.911547301890976
0.395,3203.0,12.914248235962216
0.792,603.0,1.2910764901898926
0.918,1565.0,3.465820379925365
0.75,1511.0,3.8991595181364613
0.461,2034.0,7.715514409334985
0.65,3130.0,9.616390506008395
0.034,1901.0,13.450690310329819
0.097,2931.0,16.725857655738526
0.281,2893.0,13.40968197948653
0.027,3444.0,20.149436098987852
0.867,656.0,1.3843865317870123
0.354,1455.0,6.3948432589462625
0.985,3368.0,7.065209128463301
0.11900000000000001,2374.0,13.968529698437647
0.651,2701.0,8.27064847009218
0.131,3013.0,16.419870473644142
0.053,124.0,1.9050705667729724
0.715,1953.0,5.42961374658138
0.362,1880.0,8.164238256601509
0.188,1991.0,11.076195664801691
0.921,2200.0,4.951098504855631
0.996,2713.0,5.609089530920666
0.801,2384.0,6.14735106670345
0.675,2734.0,8.156862625684287
0.211,2855.0,14.379880687769653
0.636,1947.0,5.919228487277895
0.91,949.0,2.031824870049452
0.483,1607.0,5.819467899030085
0.673,1613.0,4.574224426221643
0.869,1704.0,3.9772293962840943
0.41400000000000003,2740.0,10.960429538057507
0.027,408.0,5.039238424778312
0.38,2691.0,11.213692341556929
0.713,225.0,0.4635704805224618
0.517,3011.0,10.683905325932965
0.523,943.0,2.9132972935333914
0.1,1684.0,11.143126628689243
0.61,646.0,1.5902811936463224
0.599,1755.0,5.5062534171387645
0.338,1160.0,5.200655294028316
0.908,3069.0,7.077828260493887
0.08700000000000001,654.0,5.698615449195838
0.256,1102.0,5.829210669383008
0.8170000000000001,1851.0,4.588456767037656
0.198,402.0,2.494352599551598
0.885,833.0,1.7830619815934712
0.857,1227.0,2.788199473197883
0.245,1584.0,8.334094976565842
0.232,799.0,4.509069679288314
0.161,1769.0,10.49115876377056
0.7020000000000001,1438.0,3.868814746660718
0.7000000000000001,2346.0,6.751224029367953
0.845,1876.0,4.525520694450494
0.04,54.0,1.1241660376122224
0.451,1631.0,6.195092005724114
0.904,492.0,1.018011523924967
0.619,3086.0,9.802511373155708
0.667,485.0,1.0668626564107877
0.888,413.0,0.8522771893202381
0.011,2754.0,17.71002634767529
0.185,1329.0,7.958653265583917
0.915,1404.0,3.0926290192442796
0.736,727.0,1.6459332472065755
0.355,2676.0,11.490371300072114
0.279,440.0,2.031385162667552
0.435,1405.0,5.393837509091015
0.298,2648.0,12.184978733441483
0.8150000000000001,602.0,1.2792182468063051
0.381,819.0,3.218643916596304
0.219,2693.0,13.591033670120549
0.915,483.0,0.9981334991698374
0.502,1912.0,6.851201024980476
0.968,3094.0,6.631528339057417
0.616,767.0,1.962720621044983
0.523,1761.0,6.093356476451922
0.292,1009.0,4.943350420807969
0.274,1754.0,8.721437290975116
0.621,2386.0,7.512714757595228
0.41500000000000004,3559.0,13.888399803099777
0.06,3198.0,18.51973790442953
0.18,3395.0,17.025938423441175
0.184,699.0,4.52686410748804
0.099,1849.0,11.952553544443598
0.316,3271.0,14.313052490031472
0.524,2572.0,9.07552885897315
0.131,165.0,1.3663267441038034
0.975,599.0,1.2357775273351823
0.343,611.0,2.4848639827747765
0.922,1052.0,2.2561270397038555
0.494,1748.0,6.284976510993648
0.927,1881.0,4.175686824529585
0.776,3295.0,8.837135371816936
0.7010000000000001,2463.0,7.1039436238828575
0.489,2977.0,10.89668228206722
0.731,2917.0,8.202240232677974
0.915,2946.0,6.733676276277739
0.042,688.0,6.735097984637374
0.444,1824.0,7.048286246404568
0.145,3439.0,17.82742444146301
0.522,186.0,0.3900392629980447
0.333,2416.0,10.75709817622568
0.13,346.0,2.877902798411545
0.643,1058.0,2.847512657947143
0.298,66.0,0.1421854035022723
0.296,2391.0,11.16933202520467
0.664,1594.0,4.558432458593487
0.004,1918.0,14.148934298136004
0.399,10.0,0.020562121146662525
0.441,3010.0,11.607181357200172
0.066,2667.0,16.230673592915895
0.053,3080.0,18.189174783631994
0.905,1119.0,2.4359786135523014
0.8180000000000001,2049.0,5.125648138159774
0.9,2661.0,6.1756429017607966
0.128,543.0,4.3123459631918175
0.89,2344.0,5.475206774289406
0.98,3075.0,6.490986450926294
0.197,2010.0,11.017482561226942
0.9530000000000001,903.0,1.8919485133502614
0.577,1747.0,5.6306185299657425
0.042,2917.0,17.749035302477523
0.17,2483.0,13.53534287511352
0.585,1978.0,6.401904887368941
0.265,2276.0,11.137693951893244
0.594,2917.0,9.52166951483098
0.56,521.0,1.2854925107306339
0.183,2700.0,14.22158685412429
0.17500000000000002,1529.0,9.109928832026595
0.341,2572.0,11.273060738895332
0.916,454.0,0.9370739261925247
0.304,1220.0,5.849987334890651
0.279,444.0,2.0538488971639706
0.534,1293.0,4.2108821518951896
0.855,209.0,0.42992637089602154
0.05,957.0,8.23402800328461
0.227,2780.0,13.814107325803214
0.439,3302.0,12.666592338002713
0.40800000000000003,2300.0,9.342711385035694
0.844,2520.0,6.217492807937106
0.184,2562.0,13.630439913912046
0.275,1555.0,7.792975127523159
0.687,1656.0,4.641873657454923
0.55,2486.0,8.50781643024672
0.27,2539.0,12.159625370518427
0.709,2927.0,8.430899799581125
0.754,709.0,1.5803403636862976
0.326,3558.0,15.204353426028375
0.226,17.0,0.03499376055815258
0.211,1289.0,7.3748348356914
0.787,2541.0,6.679771123487638
0.5,2262.0,8.1941663006259
0.75,2825.0,7.772406052174692
0.261,3280.0,15.212574254525785
0.619,1951.0,6.052945442704586
0.149,778.0,5.487248324984115
0.594,3532.0,11.478436422679417
0.639,776.0,1.9399578308571526
0.084,2370.0,14.604243017323302
0.242,2377.0,11.912369510513903
0.6880000000000001,1572.0,4.363996403686337
0.966,315.0,0.6480294410597786
0.996,2453.0,5.070744659867465
0.058,35.0,0.5683020750143766
0.189,3082.0,15.656959071385456
0.278,2280.0,10.964678088567602
0.52,3548.0,12.439689395559379
0.584,2639.0,8.700574301006974
0.809,2413.0,6.1727152457110765
0.876,2892.0,6.916130574974272
0.383,1940.0,8.173582791855305
0.898,2525.0,5.863290328151136
0.594,75.0,0.1542712421803323
0.145,2863.0,15.557927203007116
0.668,2603.0,7.810729692688779
0.157,3455.0,17.668217625529007
0.657,2865.0,8.729047863564231
0.40700000000000003,2480.0,10.0577873376318
0.6,1232.0,3.625155613487771
0.084,3029.0,17.37293648666612
0.579,1327.0,4.077790790055884
0.403,1322.0,5.31825619630634
0.491,341.0,0.8204220848294875
0.366,1059.0,4.460542400918295
0.107,191.0,1.8709959401484704
0.887,3375.0,7.986223930432724
0.842,1282.0,2.9644045187066825
0.336,3499.0,14.839048769583082
0.6950000000000001,1492.0,4.072368833407346
0.07100000000000001,3490.0,19.437434086407578
0.136,2583.0,14.557777208170863
0.314,3517.0,15.243715499111328
0.748,123.0,0.25300617214340343
0.891,1027.0,2.2362346996701734
0.8190000000000001,1896.0,4.702315046025246
0.246,0.0,0.0
0.467,3041.0,11.389818563653058
0.191,2545.0,13.441108452954408
0.369,31.0,0.06375903230773544
0.03,274.0,3.8542629963337705
0.34900000000000003,909.0,3.898221205581104
0.156,1675.0,10.12620769445548
0.185,141.0,0.7554071756567019
0.929,1837.0,4.064837188517336
0.333,1058.0,4.763611265445296
0.178,3285.0,16.640314540734128
0.512,3040.0,10.84176399412623
0.187,2592.0,13.705284491904537
0.29,3126.0,14.169156608753825
0.116,146.0,1.3392652457640348
0.782,686.0,1.4991263310932643
0.624,253.0,0.5273280096262322
0.374,3258.0,13.408532387884803
0.75,786.0,1.7889059640677112
0.641,2088.0,6.3582457900520835
0.432,2721.0,10.664761430017283
0.851,3001.0,7.391589969201736
0.878,1988.0,4.658081584741753
0.646,957.0,2.5040163128609785
0.854,701.0,1.4932472981094727
0.978,516.0,1.0629127915823717
0.9400000000000001,2377.0,5.249867949181017
0.709,571.0,1.2593804214501774
0.9540000000000001,2136.0,4.629653670790998
0.024,1733.0,12.848338070146061
0.275,776.0,3.9138832460822686
0.932,3006.0,6.734116133999835
0.001,1083.0,9.944389187166264
0.833,2062.0,5.07979174665667
0.597,1483.0,4.544158667017315
0.355,3594.0,14.88857012908919
0.844,3436.0,8.544465579554952
0.082,1128.0,8.60517416259672
0.045,2997.0,18.014762229040624
0.455,2209.0,8.45886099160794
0.714,190.0,0.3910204635224201
0.547,1860.0,6.272989038123427
0.725,1139.0,2.8558377841347067
0.8200000000000001,3175.0,8.107090618620031
0.932,2623.0,5.862072221781084
0.015,3409.0,20.26272531677661
0.084,3379.0,18.754751807004503
0.225,1505.0,8.240007929654414
0.47300000000000003,2607.0,9.75840029338027
0.05,2579.0,16.173356459177835
0.47700000000000004,2692.0,10.022570398097079
0.724,2086.0,5.78444436439748
0.58,1056.0,3.0805788547736546
0.601,1080.0,3.078981580385031
0.366,1338.0,5.742297611794942
0.076,2068.0,13.403235374382508
0.96,1998.0,4.294417565092897
0.873,1979.0,4.659622256202334
0.654,694.0,1.6613385813902513
0.123,623.0,4.9152514561676375
0.202,539.0,3.3306811743221263
0.964,2412.0,5.181608807712912
0.088,1515.0,10.527048425330715
0.169,1857.0,10.771373350078484
0.9540000000000001,1444.0,3.08635108376221
0.458,2331.0,8.894456327455693
0.687,2242.0,6.522284175137375
0.621,1566.0,4.700007284293129
0.024,878.0,8.276369634683313
0.006,2394.0,16.27074171123749
0.526,372.0,0.8745443950331516
0.138,2100.0,12.412486000072727
0.227,2246.0,11.585405744506769
